ignore	0	html	None	[]	[]
ignore	1	head	html	[]	[]
ignore	2	title	head	['KSPSI Minta Pemerintah Buat Turunan Perpres Pekerja Asing']	[]
ignore	3	noscript	head	[]	[]
ignore	4	img	noscript	[]	[]
ignore	5	noscript	head	[]	[]
ignore	6	img	noscript	[]	[]
ignore	7	body	html	[]	[]
ignore	8	noscript	body	[]	[]
ignore	9	div	body	[]	[]
ignore	10	div	div	[]	[]
ignore	11	div	div	[]	[]
ignore	12	div	div	[]	[]
ignore	13	div	div	[]	[]
ignore	14	header	body	[]	[]
ignore	15	div	header	[]	[]
ignore	16	div	div	[]	[]
ignore	17	div	div	[]	[]
ignore	18	center	div	[]	[]
ignore	19	div	center	[]	[]
ignore	20	div	header	[]	[]
ignore	21	div	div	[]	[]
ignore	22	a	div	[]	[]
ignore	23	img	a	[]	[]
ignore	24	div	div	[]	[]
ignore	25	div	div	[]	[]
ignore	26	a	div	[]	[]
ignore	27	span	a	[]	[]
ignore	28	img	span	[]	[]
ignore	29	div	div	[]	[]
ignore	30	div	div	[]	[]
ignore	31	div	div	['CNN ID']	[]
ignore	32	a	div	['Daftar']	[]
ignore	33	a	div	['Masuk']	[]
ignore	34	div	div	[]	[]
ignore	35	a	div	[]	[]
ignore	36	i	a	[]	[]
ignore	37	form	div	[]	[]
ignore	38	input	form	[]	[]
ignore	39	button	form	[]	[]
ignore	40	i	button	[]	[]
ignore	41	a	form	[]	[]
ignore	42	i	a	[]	[]
ignore	43	div	div	[]	[]
ignore	44	a	div	['LAINNYA ']	[]
ignore	45	span	a	[]	[]
ignore	46	div	div	[]	[]
ignore	47	div	div	[]	[]
ignore	48	div	div	[]	[]
ignore	49	div	div	['CNN STUDENT']	[]
ignore	50	a	div	['Keluarga']	[]
ignore	51	a	div	['Edukasi']	[]
ignore	52	a	div	['Inspirasi']	[]
ignore	53	a	div	['Student Star']	[]
ignore	54	div	div	[]	[]
ignore	55	div	div	['KANAL']	[]
ignore	56	a	div	['Foto']	[]
ignore	57	a	div	['Video']	[]
ignore	58	a	div	['Infografis']	[]
ignore	59	a	div	['Fokus']	[]
ignore	60	a	div	['Kolom']	[]
ignore	61	a	div	['Indeks']	[]
ignore	62	ul	div	[]	[]
ignore	63	li	ul	[]	[]
ignore	64	a	li	['Home']	[]
ignore	65	li	ul	[]	[]
ignore	66	a	li	['Nasional']	[]
ignore	67	div	li	[]	[]
ignore	68	div	div	[]	[]
ignore	69	div	div	[]	[]
ignore	70	div	div	[]	[]
ignore	71	div	div	[]	[]
ignore	72	a	div	['Politik']	[]
ignore	73	a	div	['Hukum & Kriminal']	[]
ignore	74	a	div	['Peristiwa']	[]
ignore	75	div	div	[]	[]
ignore	76	div	div	[]	[]
ignore	77	div	div	['BERITA TERBARU']	[]
ignore	78	div	div	[]	[]
ignore	79	article	div	[]	[]
ignore	80	a	article	[]	[]
ignore	81	span	a	[]	[]
ignore	82	span	span	[]	[]
ignore	83	img	span	[]	[]
ignore	84	h2	a	['Polri Jamin Alquran Tidak Jadi Barang Bukti Kasus Terorisme']	[]
ignore	85	article	div	[]	[]
ignore	86	a	article	[]	[]
ignore	87	span	a	[]	[]
ignore	88	span	span	[]	[]
ignore	89	img	span	[]	[]
ignore	90	h2	a	['DPR Yakin RUU Terorisme Selesai Pekan Depan']	[]
ignore	91	article	div	[]	[]
ignore	92	a	article	[]	[]
ignore	93	span	a	[]	[]
ignore	94	span	span	[]	[]
ignore	95	img	span	[]	[]
ignore	96	h2	a	['Memperkirakan Nasib JAD Bila Aman Abdurrahman Divonis Mati']	[]
ignore	97	div	div	[]	[]
ignore	98	div	div	[]	[]
ignore	99	div	div	[]	[]
ignore	100	li	ul	[]	[]
ignore	101	a	li	['Internasional']	[]
ignore	102	div	li	[]	[]
ignore	103	div	div	[]	[]
ignore	104	div	div	[]	[]
ignore	105	div	div	[]	[]
ignore	106	div	div	[]	[]
ignore	107	a	div	['Asean']	[]
ignore	108	a	div	['Asia Pasifik']	[]
ignore	109	a	div	['Timur Tengah']	[]
ignore	110	a	div	['Afrika']	[]
ignore	111	a	div	['Eropa Amerika']	[]
ignore	112	div	div	[]	[]
ignore	113	div	div	[]	[]
ignore	114	div	div	['BERITA TERBARU']	[]
ignore	115	div	div	[]	[]
